Sample_Name	Sample	DetectionRate	Log2MethIntensity	Log2UnmethIntensity	Restoration	Staining_Green	Staining_Red	Extension_Green	Extension_Red	Hybridization_High/Medium	Hybridization_Medium/Low	Target_Removal_1	Target_Removal_2	Bisulfite_Conversion_I_Green	Bisulfite_Conversion_I_Green_Bkg.	Bisulfite_Conversion_I_Red	Bisulfite_Conversion_I_Red_Bkg.	Bisulfite_Conversion_II	Bisulfite_Conversion_II_Bkg.	Specificity_I_Green	Specificity_I_Red	Specificity_II	Specificity_II_Bkg.	Non-polymorphic_Green	Non-polymorphic_Red
GSM8461134	GSM8461134_207716530108_R01C01	0.9989	10.88	10.726	5.00380450687738	108.532258064516	45.0464646464646	39.9880095923261	25.7516411378556	1.72215645205355	1.97393492719756	11.3145695364238	9.23513513513513	6.44724220623501	4.09712230215827	8.13135593220339	4.14618644067797	9.07902298850575	4.90948275862069	4.77511961722488	2.46952789699571	13.5768321513002	8.07801418439716	11.8942307692308	19.7460674157303
